customer_tweet_id,customer_text,brand_response,customer_created_at,response_created_at
2013369,@AppleSupport I️ phone 7 phone has died multiple times while on the charger 🤔,@595339 Thanks for reaching out. Try the following steps:  https://t.co/uqxquyfdn0 DM us if you still need help from here. https://t.co/GDrqU22YpT,Sun Nov 05 06:39:45 +0000 2017,Sun Nov 05 16:43:33 +0000 2017
2234444,@AppleSupport Order an Apple Watch series 3 on the first day of October. Why is it taking a month to even ship?,@651762 Thanks for reaching out! We recommend checking with our Online Sales Support Team for more help: https://t.co/8yjRd1Xo0i,Thu Oct 19 16:07:19 +0000 2017,Thu Oct 19 16:41:35 +0000 2017
1896332,.@115858: WTF is up with the iOS11 calculator? If I type 1+2+3 quickly I should get 6. Every. Fucking. Time. Calculators are deterministic. https://t.co/rCNaRn3DaC,@377723 We'd be happy to look into this. Can you DM us the exact version of iOS 11 running and your country please? https://t.co/GDrqU22YpT,Tue Oct 24 13:44:52 +0000 2017,Tue Oct 24 14:54:29 +0000 2017
2730344,@AppleSupport Hi I’ve just installed a new hard drive in my MacBook and on opening Safari it re-opens with the last used search criteria in the bar / do you know how I get it to re-open with a clean search bar pls ?,@362027 We’re here to answer any questions you may have about your MacBook. You can set Safari to open to a specific web page or Homepage instead of opening previous windows. Use this article here for more: https://t.co/YNRuqonyZG,Mon Nov 20 14:47:52 +0000 2017,Mon Nov 20 15:22:35 +0000 2017
1333710,"@AppleSupport In High Sierra, right clicking and selecting ""open with"" ignores my choice and opens with the default app 1/2",@431139 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Wed Oct 18 09:56:43 +0000 2017,Wed Oct 18 13:36:46 +0000 2017
2812917,You gotta type it as “i” so that “I️” doesn’t happen... stupid @115858 why you gotta make typing “i” so complicating now?!,"@784328 We've got a solution for that. Which version of iOS are you using? You can check at Settings &gt; General &gt; About. If you aren't on iOS 11.1.1, backup with these steps: https://t.co/4f8hwT5to6, then update and let us know in DM if that still happens. https://t.co/GDrqU22YpT",Sat Nov 11 04:19:13 +0000 2017,Sat Nov 11 13:42:32 +0000 2017
2515955,@115858 what the problem in your software 11.1 my I phone died?,"@716716 We'd be happy to look into any issues you're experiencing. DM us, and we'll continue together there. https://t.co/GDrqU22YpT",Wed Nov 15 22:41:19 +0000 2017,Wed Nov 15 23:38:55 +0000 2017
400870,Am I only one with the insanely annoying #ios11 bug that renders volume buttons unusable and no currently playing info on home screen @115858,@210815 We want to help. Which iPhone model do you own?,Mon Oct 09 18:25:21 +0000 2017,Mon Oct 09 19:35:29 +0000 2017
228528,@115858 look this fuckkng glitch is not ok,"@170481 We'd like to see how we can help. To get started, send us a DM with what's going on, and the device you're experiencing it on. We'll continue from there. https://t.co/GDrqU22YpT",Wed Nov 15 04:44:20 +0000 2017,Wed Nov 15 13:27:29 +0000 2017
1710057,@115858 this update dead up broke my phone,@518105 We certainly want to assist with this. Can you tell us what's happening with your device?,Tue Nov 07 00:33:49 +0000 2017,Tue Nov 07 01:16:00 +0000 2017
2688129,Tried so hard to not say that stupid letter so the question mark crap wouldn’t pop up &amp; don’t even wanna say the stupid letter bc tired of seeing the nonsense that it’s replaced w/ @115858 !!!!!!!!!!,"@755839 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",Sun Nov 19 07:54:34 +0000 2017,Sun Nov 19 14:25:32 +0000 2017
871286,Phone hangs.. Disconnects from Wifi at will.. Apps slow and non responsive..battery life horrible. Thanks @115858 give me iOS 10 back Pls!,@326855 We want to help. Which version of iOS 11 do you have installed on your device? You'll see this in Settings &gt; General &gt; About.,Fri Oct 20 18:54:38 +0000 2017,Fri Oct 20 20:15:35 +0000 2017
1522683,"L'iPhone X vient de sortir et mon téléphone commence à beuguer, coïncidence ? 🤔 @115858 fix that shit pls",@473162 We offer support via Twitter in English. Contact an Advisor for help in your preferred language here: https://t.co/fOHJj0yYyQ,Fri Nov 03 16:22:44 +0000 2017,Fri Nov 03 21:10:30 +0000 2017
1772832,"@AppleSupport Whatever the latest is when update runs. 11.??? Ok, checked and there is a 11.1 update waiting. Maybe that was addressed. Will download and see.",@532825 That's a great idea. Keep us updated.,Wed Nov 08 02:31:28 +0000 2017,Wed Nov 08 02:56:10 +0000 2017
1905789,"@AppleSupport No , it has only happened to my devices that I have up dated",@567885 Let's meet up in DM to discuss this further. You can do that here: https://t.co/GDrqU22YpT,Wed Oct 18 17:04:59 +0000 2017,Wed Oct 18 17:49:34 +0000 2017
1512117,@AppleSupport Anyway to make it permanent?,@430010 That is currently not a feature.,Fri Nov 03 17:56:48 +0000 2017,Fri Nov 03 22:12:32 +0000 2017
2279163,UM HELLO @AppleSupport WHY IS IT TAKING SO LONG FOR YALL TO FIX THIS I️ SHIT!!?????,@221391 We've recently released an update to address this autocorrect issue. Let's backup iPhone and update following the steps here: https://t.co/80YRnjDFDk,Sat Nov 11 15:57:59 +0000 2017,Sat Nov 11 19:26:31 +0000 2017
1962714,@AppleSupport Still happening... yikes,"@578538 Thanks for keeping us updated. We've received your DM, and will continue working from there. Be on the lookout for our response.",Tue Oct 31 14:52:16 +0000 2017,Tue Oct 31 15:06:46 +0000 2017
2046598,Ever since I update to iOS 11 my phone all of sudden freeze and glitch everyday when it never happened before. What a coincidence @115858 🤔,@342288 That's not expected. Which iPhone model does this occur on? Does the issue continue after a normal restart of your iPhone? DM us: https://t.co/GDrqU22YpT,Thu Oct 05 01:55:21 +0000 2017,Thu Oct 05 02:54:52 +0000 2017
2779306,@AppleSupport Multiple contacts,"@776310 Understood. For the next steps you'll need to know your Apple ID login info:

Go to Settings&gt;Messages&gt;Send &amp; Receive, tap your Apple ID and sign out. After that power the device off fully and then back on. 

Finally sign back in, and let us know if the issue persists.",Tue Nov 21 16:26:16 +0000 2017,Tue Nov 21 16:38:28 +0000 2017
428674,@AppleSupport Same thing for iOS11 for Link https://t.co/sronqmIlO5,@216956 Do you happen to have any popup blockers installed? Let us know via DM. https://t.co/GDrqU22YpT,Mon Oct 09 17:03:40 +0000 2017,Mon Oct 09 18:12:00 +0000 2017
1393015,@AppleSupport No. Nothing works. With the music app i tried  deleting the app and I can’t even do that.,@443988 Let's look into this together. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,Mon Oct 30 23:47:27 +0000 2017,Mon Oct 30 23:51:31 +0000 2017
41566,@AppleSupport why is “I️” not working ?,@125139 We'd like to take a further look at this with you. Please meet us in DM to continue. https://t.co/GDrqU22YpT,Wed Nov 01 15:06:24 +0000 2017,Wed Nov 01 15:41:05 +0000 2017
2301146,"@AppleSupport Sure thing, and thank you:   “Your Apple-id has been disabled.”. I’m not in possesion of the device atm. but I’ll reply when/if it is still not working. Have a great evening.","@667860 Thanks for the translation. We can certainly help with that. To unlock your Apple ID, check out the steps here: https://t.co/HH37urdbz9. Let us know how things go.",Sun Nov 12 18:31:19 +0000 2017,Sun Nov 12 20:25:00 +0000 2017
1954030,"@115858 WTF is wrong with icloud today, I've entered my password over 100 times on 2 different devices and it won't sync. What are you doing!",@580060 We'd like to help with any iCloud issues you're experiencing. Please DM us all about it &amp; any steps you've tried so far to proceed. https://t.co/GDrqU22YpT,Sun Oct 29 18:02:51 +0000 2017,Sun Oct 29 18:11:30 +0000 2017
1999894,"@115858 U/S iPhone6: Genius says replace w refurb @ £299 then ask sales to part ex. Do it, then offered £120. Ok or no?",@591336 We'd be happy to answer any questions you have. Would you like to join us in DM to explain a bit more what you'd like help with? https://t.co/GDrqU22YpT,Thu Nov 02 20:12:00 +0000 2017,Thu Nov 02 22:32:31 +0000 2017
1287063,@AppleSupport Is this how you treat all your customers who come to you with a problem? Very rude. Just wanted my phone to work as it should. https://t.co/QFB2g6HGAc,@421041 We got your DM about your support experience. We'll follow up with you there soon.,Thu Oct 26 18:18:57 +0000 2017,Thu Oct 26 19:04:31 +0000 2017
2798399,@AppleSupport Ever since I updated all my apps are crashing,@780777 We want you to be able to use all of your apps throughout the day without having issues. Let's see what we can do to get down to the bottom of this with you. Let us know in DM what the exact iOS version you're running. Find this in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Tue Nov 21 23:22:30 +0000 2017,Tue Nov 21 23:29:29 +0000 2017
2495194,"@AppleSupport iPhone 6, iOS 11",@712148 Is iOS 11.0.3 the version installed? Any steps tried so far?,Mon Oct 30 00:54:58 +0000 2017,Mon Oct 30 01:01:55 +0000 2017
1810082,Fix the freeezing or I’m getting a google phone @115858,@260875 We want to help. Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.,Wed Oct 18 01:53:40 +0000 2017,Wed Oct 18 02:03:28 +0000 2017
361701,I really hate the new #applenews as I don’t get news only on topics I like but other stuff I don’t want @AppleSupport @115858,"@201665 Let's work on it together. Start in the News app and go to the 
""Following"" tab to like and dislike certain topics and sources.",Mon Oct 02 05:58:25 +0000 2017,Mon Oct 02 13:11:00 +0000 2017
881159,I did not pay all this money for my phone to be fucking up over an update I never wanted 🗣🗣🗣🗣 I hate @115858 😤 I’m so pissed,"@329229 Let us help with your iPhone. DM us back, we'll move forward from there. https://t.co/GDrqU22YpT",Fri Oct 20 18:30:34 +0000 2017,Fri Oct 20 19:41:36 +0000 2017
1951508,"@AppleSupport Solved! 👍🏻
Thank you",@579563 That's great news! Glad to hear it's resolved. Reach back out if you need us in the future. Take care.,Sun Oct 29 22:27:54 +0000 2017,Sun Oct 29 22:34:00 +0000 2017
481728,@AppleSupport That worked!! Thank you!,"@229499 We're so glad that helped! Please get in touch with us again if you need assistance with any other issues. 

Have an awesome day.",Fri Dec 01 15:36:10 +0000 2017,Fri Dec 01 16:35:07 +0000 2017
463939,"@AppleSupport Hey Team! I've been working with sensitive data for the past couple of hours when I got the macOS ""Security Update Required"". Should I be worried? What was the scope of the issue? Was any data compromised?","@133964 Great question! We're happy to help out. You can review more about the security update here: https://t.co/B5dcmAftzp

If you have additional questions, send us a DM. https://t.co/GDrqU22YpT",Fri Dec 01 03:25:30 +0000 2017,Fri Dec 01 03:33:32 +0000 2017
1721773,Hey @115858  updated my phone now battery’s absolutely gash!! Wft sort it aht having to charge the fucker at work! It’s an iPhone 7 👊🏻,"@521017 Hey, we can work together on the battery life. DM us the exact iOS version and we'll take a look. https://t.co/GDrqU22YpT",Tue Oct 17 18:27:52 +0000 2017,Tue Oct 17 18:41:00 +0000 2017
2295246,@AppleSupport this is the worst ips update yet thanks guys my phone isn’t working at all,"@666471 We want to help you get your iPhone up and running again. In DM, please let us know the exact iOS version you're using as well as a few details about what you're experiencing. https://t.co/GDrqU22YpT",Sat Nov 11 23:27:18 +0000 2017,Sun Nov 12 00:33:29 +0000 2017
2353638,@115858 fix this https://t.co/gaqCsHGHrj,@680092 We want to help. Have you updated to the latest version of iOS? You can check in Settings &gt; General &gt; Software Update.,Mon Nov 13 17:40:02 +0000 2017,Mon Nov 13 18:45:00 +0000 2017
1906460,"@AppleSupport - my iPhone 6 upgrade from iOS 10 to iOS 11.0.3 battery draining. Until this occurred, I could go 2.5 days, now only hours 👎🏼",@568039 We'd like to look into the situation together. Let's team up in DM and get going! You can reach us at the link below: https://t.co/GDrqU22YpT,Wed Oct 25 11:24:24 +0000 2017,Wed Oct 25 14:19:44 +0000 2017
41604,@AppleSupport seeing it on posts in twitter. haven’t noticed it in other applications yet.,"@125150 Is it happening with your own Tweets or someone else's? If you see it when you type, send us a DM. https://t.co/GDrqU22YpT",Wed Nov 01 20:02:26 +0000 2017,Wed Nov 01 20:41:30 +0000 2017
2575333,@AppleSupport From @127271 and it’s not even been 2 weeks.,@219012 Thanks for letting us know. Please DM us and we'll continue our conversation there. https://t.co/GDrqU22YpT,Thu Nov 16 21:07:39 +0000 2017,Thu Nov 16 22:18:00 +0000 2017
59610,"What’s going on with the keyboard?! @AppleSupport 🤯
#IGate https://t.co/Kb2OodO4Pb","@129600 Let's look into this for you. Send us a DM with your current iOS version to get started, https://t.co/GDrqU22YpT",Wed Nov 01 20:04:23 +0000 2017,Wed Nov 01 20:45:35 +0000 2017
1645045,@AppleSupport how can I turn off AssistiveTouch on the iPhone X? I can't find any support articles and I can't turn it off.,"@481750 We want to help. If you go to Settings &gt; General &gt; Accessibility &gt; AssistiveTouch, you can turn it off. See: https://t.co/5yPqqWBEAM",Mon Nov 06 00:07:40 +0000 2017,Mon Nov 06 01:43:00 +0000 2017
2690867,"Hey @115858, why won't my iPad stay alive for 30 seconds even when plugged in??","@756471 We're happy to help. Are you charging using a computer, or a wall outlet? Let's try following this article and see if it helps: https://t.co/uqxquyfdn0",Sun Nov 19 15:14:51 +0000 2017,Sun Nov 19 16:12:00 +0000 2017
